Ref_Date,GEO,COMM,Vector,Coordinate,Value
1979/06,Canada,Total index,v1811533,1.1,75.1
1979/07,Canada,Total index,v1811533,1.1,74.3
1979/08,Canada,Total index,v1811533,1.1,77.2
1979/09,Canada,Total index,v1811533,1.1,78.7
1979/10,Canada,Total index,v1811533,1.1,77.5
1979/11,Canada,Total index,v1811533,1.1,77.2
1979/12,Canada,Total index,v1811533,1.1,78.7
1980/01,Canada,Total index,v1811533,1.1,78.7
1980/02,Canada,Total index,v1811533,1.1,78.7
1980/03,Canada,Total index,v1811533,1.1,77.2
1980/04,Canada,Total index,v1811533,1.1,75.7
1980/05,Canada,Total index,v1811533,1.1,76.3
1980/06,Canada,Total index,v1811533,1.1,77.5
1980/07,Canada,Total index,v1811533,1.1,79.9
1980/08,Canada,Total index,v1811533,1.1,86.4
1980/09,Canada,Total index,v1811533,1.1,87.3
1980/10,Canada,Total index,v1811533,1.1,88.2
1980/11,Canada,Total index,v1811533,1.1,89.7
1980/12,Canada,Total index,v1811533,1.1,90.3
1981/01,Canada,Total index,v1811533,1.1,90.4
1981/02,Canada,Total index,v1811533,1.1,89.5
1981/03,Canada,Total index,v1811533,1.1,88.7
1981/04,Canada,Total index,v1811533,1.1,89.5
1981/05,Canada,Total index,v1811533,1.1,90.4
1981/06,Canada,Total index,v1811533,1.1,91.2
1981/07,Canada,Total index,v1811533,1.1,92.8
1981/08,Canada,Total index,v1811533,1.1,88.7
1981/09,Canada,Total index,v1811533,1.1,87.0
1981/10,Canada,Total index,v1811533,1.1,87.0
1981/11,Canada,Total index,v1811533,1.1,86.2
1981/12,Canada,Total index,v1811533,1.1,85.4
1982/01,Canada,Total index,v1811533,1.1,85.4
1982/02,Canada,Total index,v1811533,1.1,86.2
1982/03,Canada,Total index,v1811533,1.1,87.0
1982/04,Canada,Total index,v1811533,1.1,87.9
1982/05,Canada,Total index,v1811533,1.1,90.4
1982/06,Canada,Total index,v1811533,1.1,91.2
1982/07,Canada,Total index,v1811533,1.1,90.4
1982/08,Canada,Total index,v1811533,1.1,87.9
1982/09,Canada,Total index,v1811533,1.1,87.0
1982/10,Canada,Total index,v1811533,1.1,84.6
1982/11,Canada,Total index,v1811533,1.1,83.7
1982/12,Canada,Total index,v1811533,1.1,83.7
1983/01,Canada,Total index,v1811533,1.1,84.6
1983/02,Canada,Total index,v1811533,1.1,85.4
1983/03,Canada,Total index,v1811533,1.1,84.6
1983/04,Canada,Total index,v1811533,1.1,85.4
1983/05,Canada,Total index,v1811533,1.1,86.2
1983/06,Canada,Total index,v1811533,1.1,85.4
1983/07,Canada,Total index,v1811533,1.1,84.6
1983/08,Canada,Total index,v1811533,1.1,88.7
1983/09,Canada,Total index,v1811533,1.1,88.7
1983/10,Canada,Total index,v1811533,1.1,88.7
1983/11,Canada,Total index,v1811533,1.1,87.9
1983/12,Canada,Total index,v1811533,1.1,90.4
1984/01,Canada,Total index,v1811533,1.1,90.4
1984/02,Canada,Total index,v1811533,1.1,90.4
1984/03,Canada,Total index,v1811533,1.1,91.2
1984/04,Canada,Total index,v1811533,1.1,92.0
1984/05,Canada,Total index,v1811533,1.1,93.7
1984/06,Canada,Total index,v1811533,1.1,93.7
1984/07,Canada,Total index,v1811533,1.1,92.8
1984/08,Canada,Total index,v1811533,1.1,91.2
1984/09,Canada,Total index,v1811533,1.1,90.4
1984/10,Canada,Total index,v1811533,1.1,89.5
1984/11,Canada,Total index,v1811533,1.1,90.4
1984/12,Canada,Total index,v1811533,1.1,90.4
1985/01,Canada,Total index,v1811533,1.1,90.2
1985/02,Canada,Total index,v1811533,1.1,90.3
1985/03,Canada,Total index,v1811533,1.1,89.4
1985/04,Canada,Total index,v1811533,1.1,88.0
1985/05,Canada,Total index,v1811533,1.1,88.0
1985/06,Canada,Total index,v1811533,1.1,88.8
1985/07,Canada,Total index,v1811533,1.1,87.9
1985/08,Canada,Total index,v1811533,1.1,83.1
1985/09,Canada,Total index,v1811533,1.1,82.5
1985/10,Canada,Total index,v1811533,1.1,82.6
1985/11,Canada,Total index,v1811533,1.1,82.8
1985/12,Canada,Total index,v1811533,1.1,83.7
1986/01,Canada,Total index,v1811533,1.1,83.9
1986/02,Canada,Total index,v1811533,1.1,83.8
1986/03,Canada,Total index,v1811533,1.1,82.7
1986/04,Canada,Total index,v1811533,1.1,81.5
1986/05,Canada,Total index,v1811533,1.1,82.1
1986/06,Canada,Total index,v1811533,1.1,83.1
1986/07,Canada,Total index,v1811533,1.1,84.9
1986/08,Canada,Total index,v1811533,1.1,82.2
1986/09,Canada,Total index,v1811533,1.1,82.3
1986/10,Canada,Total index,v1811533,1.1,82.9
1986/11,Canada,Total index,v1811533,1.1,83.4
1986/12,Canada,Total index,v1811533,1.1,81.9
1987/01,Canada,Total index,v1811533,1.1,79.8
1987/02,Canada,Total index,v1811533,1.1,79.6
1987/03,Canada,Total index,v1811533,1.1,79.1
1987/04,Canada,Total index,v1811533,1.1,80.2
1987/05,Canada,Total index,v1811533,1.1,82.7
1987/06,Canada,Total index,v1811533,1.1,84.1
1987/07,Canada,Total index,v1811533,1.1,84.0
1987/08,Canada,Total index,v1811533,1.1,85.0
1987/09,Canada,Total index,v1811533,1.1,84.4
1987/10,Canada,Total index,v1811533,1.1,82.7
1987/11,Canada,Total index,v1811533,1.1,82.0
1987/12,Canada,Total index,v1811533,1.1,81.6
1988/01,Canada,Total index,v1811533,1.1,82.2
1988/02,Canada,Total index,v1811533,1.1,82.4
1988/03,Canada,Total index,v1811533,1.1,81.8
1988/04,Canada,Total index,v1811533,1.1,82.7
1988/05,Canada,Total index,v1811533,1.1,83.8
1988/06,Canada,Total index,v1811533,1.1,85.2
1988/07,Canada,Total index,v1811533,1.1,84.8
1988/08,Canada,Total index,v1811533,1.1,91.9
1988/09,Canada,Total index,v1811533,1.1,93.0
1988/10,Canada,Total index,v1811533,1.1,92.9
1988/11,Canada,Total index,v1811533,1.1,91.8
1988/12,Canada,Total index,v1811533,1.1,92.2
1989/01,Canada,Total index,v1811533,1.1,92.2
1989/02,Canada,Total index,v1811533,1.1,92.8
1989/03,Canada,Total index,v1811533,1.1,93.0
1989/04,Canada,Total index,v1811533,1.1,92.9
1989/05,Canada,Total index,v1811533,1.1,93.3
1989/06,Canada,Total index,v1811533,1.1,93.2
1989/07,Canada,Total index,v1811533,1.1,93.7
1989/08,Canada,Total index,v1811533,1.1,91.4
1989/09,Canada,Total index,v1811533,1.1,89.6
1989/10,Canada,Total index,v1811533,1.1,89.8
1989/11,Canada,Total index,v1811533,1.1,89.7
1989/12,Canada,Total index,v1811533,1.1,89.9
1990/01,Canada,Total index,v1811533,1.1,88.6
1990/02,Canada,Total index,v1811533,1.1,89.6
1990/03,Canada,Total index,v1811533,1.1,90.7
1990/04,Canada,Total index,v1811533,1.1,91.1
1990/05,Canada,Total index,v1811533,1.1,92.5
1990/06,Canada,Total index,v1811533,1.1,93.1
1990/07,Canada,Total index,v1811533,1.1,92.5
1990/08,Canada,Total index,v1811533,1.1,86.8
1990/09,Canada,Total index,v1811533,1.1,85.5
1990/10,Canada,Total index,v1811533,1.1,86.2
1990/11,Canada,Total index,v1811533,1.1,84.7
1990/12,Canada,Total index,v1811533,1.1,84.6
1991/01,Canada,Total index,v1811533,1.1,84.4
1991/02,Canada,Total index,v1811533,1.1,84.8
1991/03,Canada,Total index,v1811533,1.1,84.9
1991/04,Canada,Total index,v1811533,1.1,84.7
1991/05,Canada,Total index,v1811533,1.1,85.4
1991/06,Canada,Total index,v1811533,1.1,85.2
1991/07,Canada,Total index,v1811533,1.1,83.4
1991/08,Canada,Total index,v1811533,1.1,84.4
1991/09,Canada,Total index,v1811533,1.1,83.0
1991/10,Canada,Total index,v1811533,1.1,82.3
1991/11,Canada,Total index,v1811533,1.1,81.1
1991/12,Canada,Total index,v1811533,1.1,80.3
1992/01,Canada,Total index,v1811533,1.1,80.3
1992/02,Canada,Total index,v1811533,1.1,82.4
1992/03,Canada,Total index,v1811533,1.1,82.6
1992/04,Canada,Total index,v1811533,1.1,82.1
1992/05,Canada,Total index,v1811533,1.1,83.4
1992/06,Canada,Total index,v1811533,1.1,83.9
1992/07,Canada,Total index,v1811533,1.1,82.4
1992/08,Canada,Total index,v1811533,1.1,84.2
1992/09,Canada,Total index,v1811533,1.1,85.4
1992/10,Canada,Total index,v1811533,1.1,84.7
1992/11,Canada,Total index,v1811533,1.1,85.9
1992/12,Canada,Total index,v1811533,1.1,86.7
1993/01,Canada,Total index,v1811533,1.1,87.3
1993/02,Canada,Total index,v1811533,1.1,88.5
1993/03,Canada,Total index,v1811533,1.1,88.8
1993/04,Canada,Total index,v1811533,1.1,88.4
1993/05,Canada,Total index,v1811533,1.1,88.9
1993/06,Canada,Total index,v1811533,1.1,88.8
1993/07,Canada,Total index,v1811533,1.1,87.3
1993/08,Canada,Total index,v1811533,1.1,91.2
1993/09,Canada,Total index,v1811533,1.1,92.0
1993/10,Canada,Total index,v1811533,1.1,91.6
1993/11,Canada,Total index,v1811533,1.1,90.6
1993/12,Canada,Total index,v1811533,1.1,90.9
1994/01,Canada,Total index,v1811533,1.1,93.5
1994/02,Canada,Total index,v1811533,1.1,95.3
1994/03,Canada,Total index,v1811533,1.1,95.3
1994/04,Canada,Total index,v1811533,1.1,94.9
1994/05,Canada,Total index,v1811533,1.1,93.2
1994/06,Canada,Total index,v1811533,1.1,91.9
1994/07,Canada,Total index,v1811533,1.1,90.5
1994/08,Canada,Total index,v1811533,1.1,90.9
1994/09,Canada,Total index,v1811533,1.1,95.5
1994/10,Canada,Total index,v1811533,1.1,93.5
1994/11,Canada,Total index,v1811533,1.1,93.6
1994/12,Canada,Total index,v1811533,1.1,94.9
1995/01,Canada,Total index,v1811533,1.1,96.0
1995/02,Canada,Total index,v1811533,1.1,98.4
1995/03,Canada,Total index,v1811533,1.1,98.2
1995/04,Canada,Total index,v1811533,1.1,95.8
1995/05,Canada,Total index,v1811533,1.1,94.6
1995/06,Canada,Total index,v1811533,1.1,97.9
1995/07,Canada,Total index,v1811533,1.1,98.5
1995/08,Canada,Total index,v1811533,1.1,100.6
1995/09,Canada,Total index,v1811533,1.1,102.5
1995/10,Canada,Total index,v1811533,1.1,100.4
1995/11,Canada,Total index,v1811533,1.1,102.3
1995/12,Canada,Total index,v1811533,1.1,102.5
1996/01,Canada,Total index,v1811533,1.1,104.2
1996/02,Canada,Total index,v1811533,1.1,105.3
1996/03,Canada,Total index,v1811533,1.1,105.4
1996/04,Canada,Total index,v1811533,1.1,105.5
1996/05,Canada,Total index,v1811533,1.1,106.3
1996/06,Canada,Total index,v1811533,1.1,108.5
1996/07,Canada,Total index,v1811533,1.1,107.4
1996/08,Canada,Total index,v1811533,1.1,106.5
1996/09,Canada,Total index,v1811533,1.1,104.1
1996/10,Canada,Total index,v1811533,1.1,101.4
1996/11,Canada,Total index,v1811533,1.1,98.4
1996/12,Canada,Total index,v1811533,1.1,99.1
1997/01,Canada,Total index,v1811533,1.1,98.0
1997/02,Canada,Total index,v1811533,1.1,99.4
1997/03,Canada,Total index,v1811533,1.1,100.9
1997/04,Canada,Total index,v1811533,1.1,101.2
1997/05,Canada,Total index,v1811533,1.1,102.3
1997/06,Canada,Total index,v1811533,1.1,99.3
1997/07,Canada,Total index,v1811533,1.1,97.2
1997/08,Canada,Total index,v1811533,1.1,103.4
1997/09,Canada,Total index,v1811533,1.1,101.3
1997/10,Canada,Total index,v1811533,1.1,100.4
1997/11,Canada,Total index,v1811533,1.1,98.8
1997/12,Canada,Total index,v1811533,1.1,98.4
1998/01,Canada,Total index,v1811533,1.1,97.1
1998/02,Canada,Total index,v1811533,1.1,98.1
1998/03,Canada,Total index,v1811533,1.1,97.9
1998/04,Canada,Total index,v1811533,1.1,98.4
1998/05,Canada,Total index,v1811533,1.1,100.2
1998/06,Canada,Total index,v1811533,1.1,99.8
1998/07,Canada,Total index,v1811533,1.1,95.6
1998/08,Canada,Total index,v1811533,1.1,94.2
1998/09,Canada,Total index,v1811533,1.1,93.4
1998/10,Canada,Total index,v1811533,1.1,94.4
1998/11,Canada,Total index,v1811533,1.1,92.3
1998/12,Canada,Total index,v1811533,1.1,90.5
1999/01,Canada,Total index,v1811533,1.1,93.1
1999/02,Canada,Total index,v1811533,1.1,94.1
1999/03,Canada,Total index,v1811533,1.1,94.1
1999/04,Canada,Total index,v1811533,1.1,93.5
1999/05,Canada,Total index,v1811533,1.1,94.5
1999/06,Canada,Total index,v1811533,1.1,94.0
1999/07,Canada,Total index,v1811533,1.1,92.5
1999/08,Canada,Total index,v1811533,1.1,93.4
1999/09,Canada,Total index,v1811533,1.1,88.0
1999/10,Canada,Total index,v1811533,1.1,89.7
1999/11,Canada,Total index,v1811533,1.1,90.9
1999/12,Canada,Total index,v1811533,1.1,91.2
2000/01,Canada,Total index,v1811533,1.1,92.5
2000/02,Canada,Total index,v1811533,1.1,94.0
2000/03,Canada,Total index,v1811533,1.1,95.7
2000/04,Canada,Total index,v1811533,1.1,97.3
2000/05,Canada,Total index,v1811533,1.1,97.5
2000/06,Canada,Total index,v1811533,1.1,95.9
2000/07,Canada,Total index,v1811533,1.1,94.4
2000/08,Canada,Total index,v1811533,1.1,94.9
2000/09,Canada,Total index,v1811533,1.1,94.0
2000/10,Canada,Total index,v1811533,1.1,94.4
2000/11,Canada,Total index,v1811533,1.1,95.1
2000/12,Canada,Total index,v1811533,1.1,96.6
2001/01,Canada,Total index,v1811533,1.1,95.8
2001/02,Canada,Total index,v1811533,1.1,99.1
2001/03,Canada,Total index,v1811533,1.1,102.4
2001/04,Canada,Total index,v1811533,1.1,101.9
2001/05,Canada,Total index,v1811533,1.1,102.2
2001/06,Canada,Total index,v1811533,1.1,102.3
2001/07,Canada,Total index,v1811533,1.1,102.4
2001/08,Canada,Total index,v1811533,1.1,104.2
2001/09,Canada,Total index,v1811533,1.1,105.5
2001/10,Canada,Total index,v1811533,1.1,103.8
2001/11,Canada,Total index,v1811533,1.1,103.4
2001/12,Canada,Total index,v1811533,1.1,103.2
2002/01,Canada,Total index,v1811533,1.1,105.4
2002/02,Canada,Total index,v1811533,1.1,107.7
2002/03,Canada,Total index,v1811533,1.1,106.9
2002/04,Canada,Total index,v1811533,1.1,104.1
2002/05,Canada,Total index,v1811533,1.1,103.9
2002/06,Canada,Total index,v1811533,1.1,103.3
2002/07,Canada,Total index,v1811533,1.1,104.9
2002/08,Canada,Total index,v1811533,1.1,107.2
2002/09,Canada,Total index,v1811533,1.1,107.8
2002/10,Canada,Total index,v1811533,1.1,107.6
2002/11,Canada,Total index,v1811533,1.1,107.7
2002/12,Canada,Total index,v1811533,1.1,108.8
2003/01,Canada,Total index,v1811533,1.1,110.0
2003/02,Canada,Total index,v1811533,1.1,111.8
2003/03,Canada,Total index,v1811533,1.1,109.6
2003/04,Canada,Total index,v1811533,1.1,109.4
2003/05,Canada,Total index,v1811533,1.1,108.9
2003/06,Canada,Total index,v1811533,1.1,101.2
2003/07,Canada,Total index,v1811533,1.1,94.0
2003/08,Canada,Total index,v1811533,1.1,94.5
2003/09,Canada,Total index,v1811533,1.1,96.1
2003/10,Canada,Total index,v1811533,1.1,96.9
2003/11,Canada,Total index,v1811533,1.1,98.0
2003/12,Canada,Total index,v1811533,1.1,97.0
2004/01,Canada,Total index,v1811533,1.1,97.2
2004/02,Canada,Total index,v1811533,1.1,98.1
2004/03,Canada,Total index,v1811533,1.1,101.5
2004/04,Canada,Total index,v1811533,1.1,102.1
2004/05,Canada,Total index,v1811533,1.1,104.1
2004/06,Canada,Total index,v1811533,1.1,102.9
2004/07,Canada,Total index,v1811533,1.1,101.5
2004/08,Canada,Total index,v1811533,1.1,103.3
2004/09,Canada,Total index,v1811533,1.1,99.8
2004/10,Canada,Total index,v1811533,1.1,96.6
2004/11,Canada,Total index,v1811533,1.1,94.4
2004/12,Canada,Total index,v1811533,1.1,95.8
2005/01,Canada,Total index,v1811533,1.1,96.5
2005/02,Canada,Total index,v1811533,1.1,98.9
2005/03,Canada,Total index,v1811533,1.1,96.8
2005/04,Canada,Total index,v1811533,1.1,95.3
2005/05,Canada,Total index,v1811533,1.1,96.5
2005/06,Canada,Total index,v1811533,1.1,95.0
2005/07,Canada,Total index,v1811533,1.1,96.4
2005/08,Canada,Total index,v1811533,1.1,101.5
2005/09,Canada,Total index,v1811533,1.1,95.5
2005/10,Canada,Total index,v1811533,1.1,95.5
2005/11,Canada,Total index,v1811533,1.1,94.2
2005/12,Canada,Total index,v1811533,1.1,94.2
2006/01,Canada,Total index,v1811533,1.1,94.8
2006/02,Canada,Total index,v1811533,1.1,94.9
2006/03,Canada,Total index,v1811533,1.1,94.7
2006/04,Canada,Total index,v1811533,1.1,94.5
2006/05,Canada,Total index,v1811533,1.1,95.9
2006/06,Canada,Total index,v1811533,1.1,97.1
2006/07,Canada,Total index,v1811533,1.1,96.8
2006/08,Canada,Total index,v1811533,1.1,101.1
2006/09,Canada,Total index,v1811533,1.1,100.3
2006/10,Canada,Total index,v1811533,1.1,98.3
2006/11,Canada,Total index,v1811533,1.1,99.2
2006/12,Canada,Total index,v1811533,1.1,100.2
2007/01,Canada,Total index,v1811533,1.1,100.9
2007/02,Canada,Total index,v1811533,1.1,104.2
2007/03,Canada,Total index,v1811533,1.1,106.1
2007/04,Canada,Total index,v1811533,1.1,105.4
2007/05,Canada,Total index,v1811533,1.1,106.5
2007/06,Canada,Total index,v1811533,1.1,105.3
2007/07,Canada,Total index,v1811533,1.1,103.9
2007/08,Canada,Total index,v1811533,1.1,110.4
2007/09,Canada,Total index,v1811533,1.1,118.4
2007/10,Canada,Total index,v1811533,1.1,114.1
2007/11,Canada,Total index,v1811533,1.1,112.6
2007/12,Canada,Total index,v1811533,1.1,115.1
2008/01,Canada,Total index,v1811533,1.1,113.7
2008/02,Canada,Total index,v1811533,1.1,118.1
2008/03,Canada,Total index,v1811533,1.1,118.8
2008/04,Canada,Total index,v1811533,1.1,120.7
2008/05,Canada,Total index,v1811533,1.1,124.0
2008/06,Canada,Total index,v1811533,1.1,127.8
2008/07,Canada,Total index,v1811533,1.1,128.8
2008/08,Canada,Total index,v1811533,1.1,123.9
2008/09,Canada,Total index,v1811533,1.1,125.6
2008/10,Canada,Total index,v1811533,1.1,124.2
2008/11,Canada,Total index,v1811533,1.1,121.6
2008/12,Canada,Total index,v1811533,1.1,120.5
2009/01,Canada,Total index,v1811533,1.1,118.6
2009/02,Canada,Total index,v1811533,1.1,119.3
2009/03,Canada,Total index,v1811533,1.1,121.2
2009/04,Canada,Total index,v1811533,1.1,121.2
2009/05,Canada,Total index,v1811533,1.1,121.4
2009/06,Canada,Total index,v1811533,1.1,117.4
2009/07,Canada,Total index,v1811533,1.1,116.5
2009/08,Canada,Total index,v1811533,1.1,113.5
2009/09,Canada,Total index,v1811533,1.1,106.7
2009/10,Canada,Total index,v1811533,1.1,105.0
2009/11,Canada,Total index,v1811533,1.1,105.1
2009/12,Canada,Total index,v1811533,1.1,106.9
2010/01,Canada,Total index,v1811533,1.1,108.1
2010/02,Canada,Total index,v1811533,1.1,108.7
2010/03,Canada,Total index,v1811533,1.1,108.9
2010/04,Canada,Total index,v1811533,1.1,110.1
2010/05,Canada,Total index,v1811533,1.1,112.9
2010/06,Canada,Total index,v1811533,1.1,109.8
2010/07,Canada,Total index,v1811533,1.1,111.1
2010/08,Canada,Total index,v1811533,1.1,120.3
2010/09,Canada,Total index,v1811533,1.1,118.0
2010/10,Canada,Total index,v1811533,1.1,117.0
2010/11,Canada,Total index,v1811533,1.1,116.9
2010/12,Canada,Total index,v1811533,1.1,119.7
2011/01,Canada,Total index,v1811533,1.1,122.6
2011/02,Canada,Total index,v1811533,1.1,127.6
2011/03,Canada,Total index,v1811533,1.1,130.5
2011/04,Canada,Total index,v1811533,1.1,131.5
2011/05,Canada,Total index,v1811533,1.1,129.2
2011/06,Canada,Total index,v1811533,1.1,130.5
2011/07,Canada,Total index,v1811533,1.1,131.0
2011/08,Canada,Total index,v1811533,1.1,132.5
2011/09,Canada,Total index,v1811533,1.1,135.1
2011/10,Canada,Total index,v1811533,1.1,135.1
2011/11,Canada,Total index,v1811533,1.1,133.9
2011/12,Canada,Total index,v1811533,1.1,132.8
2012/01,Canada,Total index,v1811533,1.1,133.4
2012/02,Canada,Total index,v1811533,1.1,134.8
2012/03,Canada,Total index,v1811533,1.1,135.0
2012/04,Canada,Total index,v1811533,1.1,133.7
2012/05,Canada,Total index,v1811533,1.1,135.1
2012/06,Canada,Total index,v1811533,1.1,135.5
2012/07,Canada,Total index,v1811533,1.1,134.4
2012/08,Canada,Total index,v1811533,1.1,136.2
2012/09,Canada,Total index,v1811533,1.1,133.6
2012/10,Canada,Total index,v1811533,1.1,134.9
2012/11,Canada,Total index,v1811533,1.1,135.5
2012/12,Canada,Total index,v1811533,1.1,135.2
1971/01,Canada,Total crops,v1811534,1.2,31.0
1971/02,Canada,Total crops,v1811534,1.2,31.3
1971/03,Canada,Total crops,v1811534,1.2,31.0
1971/04,Canada,Total crops,v1811534,1.2,31.0
1971/05,Canada,Total crops,v1811534,1.2,31.3
1971/06,Canada,Total crops,v1811534,1.2,31.0
1971/07,Canada,Total crops,v1811534,1.2,31.3
1971/08,Canada,Total crops,v1811534,1.2,30.4
1971/09,Canada,Total crops,v1811534,1.2,29.2
1971/10,Canada,Total crops,v1811534,1.2,29.2
1971/11,Canada,Total crops,v1811534,1.2,29.2
1971/12,Canada,Total crops,v1811534,1.2,28.9
1972/01,Canada,Total crops,v1811534,1.2,29.2
1972/02,Canada,Total crops,v1811534,1.2,29.5
1972/03,Canada,Total crops,v1811534,1.2,29.5
1972/04,Canada,Total crops,v1811534,1.2,29.8
1972/05,Canada,Total crops,v1811534,1.2,29.8
1972/06,Canada,Total crops,v1811534,1.2,29.8
1972/07,Canada,Total crops,v1811534,1.2,30.1
1972/08,Canada,Total crops,v1811534,1.2,40.7
1972/09,Canada,Total crops,v1811534,1.2,41.0
1972/10,Canada,Total crops,v1811534,1.2,40.7
1972/11,Canada,Total crops,v1811534,1.2,41.6
1972/12,Canada,Total crops,v1811534,1.2,42.9
1973/01,Canada,Total crops,v1811534,1.2,44.1
1973/02,Canada,Total crops,v1811534,1.2,45.6
1973/03,Canada,Total crops,v1811534,1.2,45.9
1973/04,Canada,Total crops,v1811534,1.2,46.2
1973/05,Canada,Total crops,v1811534,1.2,47.1
1973/06,Canada,Total crops,v1811534,1.2,50.5
1973/07,Canada,Total crops,v1811534,1.2,53.8
1973/08,Canada,Total crops,v1811534,1.2,83.6
1973/09,Canada,Total crops,v1811534,1.2,80.3
1973/10,Canada,Total crops,v1811534,1.2,80.0
1973/11,Canada,Total crops,v1811534,1.2,80.6
1973/12,Canada,Total crops,v1811534,1.2,82.1
1974/01,Canada,Total crops,v1811534,1.2,83.6
1974/02,Canada,Total crops,v1811534,1.2,85.4
1974/03,Canada,Total crops,v1811534,1.2,84.2
1974/04,Canada,Total crops,v1811534,1.2,83.0
